label,Bin1_Var,Bin1_Max,Bin2_Var,Bin2_Max,Bin3_Var,Bin3_Max,Bin4_Var,Bin4_Max,Bin5_Var,Bin5_Max,TD_Std,TD_Skew,TD_Kurtosis,TD_Median,TD_AbsDev,TD_Q1,TD_Q3,TD_IQR,TD_PCC,temp_env,rh_env,snr_db
Normal,0.0009046592132122121,0.0011346119641473574,0.0008176471773752613,0.0010684417576917675,0.000752927411131518,0.0009797971515279015,0.0006780383323489977,0.0008666294680703049,0.0006413390047548336,0.0007945268872541683,0.0018814580420269487,8.678346001733996,87.61925402846833,9.458450539900703e-05,0.0006498611399851841,4.986373182199929e-05,0.0002911997658164874,0.0002413360339944881,0.6316565462737523,25.0,50.0,40
Normal,0.0005185805130525964,0.0006624721240885667,0.000489120696847471,0.0006003110733994878,0.00045387290188348556,0.0005677007782189504,0.00041085281369500034,0.0004905573330909147,0.0003815402448223161,0.00046797582555092334,0.0014336145225768047,6.748913055088339,49.38699487711921,0.0001128169088986118,0.0005514627548889998,4.369858469971608e-05,0.00026245293640798776,0.00021875435170827168,0.5928628974918937,25.0,50.0,40
Normal,0.0004611967300973931,0.0005882072882378208,0.000432495175839589,0.0005772346907033064,0.00038982035114097456,0.0004905977645744421,0.00035222771855673553,0.0004486770529441611,0.00033226750121390124,0.0004158036451691335,0.0013612870591680401,9.738544810367669,108.57306112761033,9.206320787351655e-05,0.0004378128265441768,3.84779119519632e-05,0.00019835043467212175,0.00015987252272015856,0.3189768927376149,25.0,50.0,40
Normal,0.0006828568209121224,0.0008544973188376306,0.0006479509695875144,0.0008018787106422613,0.0006007534450173474,0.0008162257348569769,0.0005314719870629675,0.0006825134219518367,0.0005051390553138934,0.0006151001969928438,0.0016779227101406103,9.989029082295893,110.5726371804044,0.00010082270665920018,0.0005041703913066157,4.271988764884738e-05,0.00025647443965727784,0.00021375455200843048,0.3206830060268216,25.0,50.0,40
Normal,0.000432153917594033,0.000553040026289473,0.0004029547059423706,0.0005066568226190345,0.0003589528112878617,0.0004406278123747483,0.0003253285830982034,0.000382652862520336,0.0002954436819688598,0.0003762937087204435,0.0013021476633558319,8.580358010869684,84.32170400994133,9.070257144909178e-05,0.00044597010857867406,4.068818322279945e-05,0.00020434080518978552,0.00016365262196698608,0.3858465879134237,25.0,50.0,40
Normal,0.0004155024236054511,0.0005266018276707277,0.00037091139706728305,0.0004803030546418236,0.00034594509121768435,0.0004381017031848316,0.00031678205622031626,0.00038304519147125784,0.0002936552904553335,0.0003621259371645491,0.0012637090627068857,7.854908861989719,68.33558007289106,8.692706504034167e-05,0.0004594250749740714,3.336366291677347e-05,0.00024883459319687045,0.00021547093028009698,0.6691941583458216,25.0,50.0,40
Normal,0.00038407496858698973,0.00048340670669142237,0.0003622912411511658,0.0004609320518959944,0.00032313668392824945,0.0004120375107466017,0.00029666843301834,0.0003567548955508847,0.0002804635926195221,0.0003460435937371758,0.0012234539482118233,7.029233963472393,55.280550476645146,9.739844944754703e-05,0.0004716498961084159,3.633993162417626e-05,0.0002467989904545117,0.00021045905883033543,0.6324290369179947,25.0,50.0,40
Normal,0.0004263424644930117,0.0005567994557697789,0.0003928568596862377,0.0004895726747020909,0.00035023219943108625,0.00044364639461819713,0.000320509220890965,0.00040453741130608967,0.0003031570655276588,0.00037036249329789554,0.001278458279042792,6.664757948278641,47.370694233694834,0.00010407491812971254,0.0004905937502602491,4.180763870572983e-05,0.0002465186022843455,0.00020471096357861564,0.5589571757763334,25.0,50.0,40
Normal,0.0007134605943800055,0.0009046756501988273,0.0006702894400466544,0.0008642619922594442,0.0006095388264039266,0.0007821145241901557,0.000555086082954141,0.0007214180793582505,0.000545950711838926,0.0006555786991362656,0.0017225448366854164,11.317235059238072,139.7183979848615,9.191197575404437e-05,0.00048078654884925264,4.281736274847826e-05,0.0002237071299270018,0.00018088976717852353,0.22934828836825064,25.0,50.0,40
Normal,0.00031362889948640223,0.0003996420225608826,0.0002816465930534474,0.00035581290140347904,0.000255297165071295,0.00033585665943488814,0.00022988163422099942,0.00028152685471779664,0.0002117268941363752,0.0002631177492305556,0.0010882757348393364,7.833605654210131,68.08190572659537,7.591071197349632e-05,0.00039959738745948026,3.2024960499733484e-05,0.0002101516896865132,0.00017812672918677972,0.6656289479971045,25.0,50.0,40
Normal,0.0005229593191932122,0.0006859645812056818,0.000486385903436225,0.0006087511296878187,0.0004484429143833524,0.0005677687286245571,0.0004190929221631454,0.0005282202809827321,0.0003971462648385336,0.0004667320896515802,0.0014487068489566369,7.3628376917113005,59.52858776071104,0.00012125671113861587,0.0005264097359106021,4.795264213958828e-05,0.0002567233015674854,0.0002087706594278971,0.47501466400290204,25.0,50.0,40
Normal,0.00038215123030923783,0.0004769416133252321,0.00035105889884857794,0.0004675215540900635,0.00032432846997182033,0.0004113469409493284,0.0002953974927439602,0.00038679691951434446,0.0002848964653983521,0.00035008469737685935,0.0012277638189102562,7.840142034170269,68.09392024872054,6.777317911944094e-05,0.00044655776828835523,3.1009175104456895e-05,0.00024691147364214,0.0002159022985376831,0.6683522182705222,25.0,50.0,40
Normal,0.0005761845587068825,0.0007423169964464805,0.0005328097173535716,0.0006499578546849654,0.00048776648183585446,0.0006432130707391397,0.000453296225147692,0.0005911765003423772,0.00042557386993604567,0.000515372051455797,0.0015474494749505953,12.258653259726882,160.1777901836975,6.557253870029822e-05,0.000410699078946237,3.3497168011626355e-05,0.00015339594949619615,0.0001198987814845698,0.13887677561479217,25.0,50.0,40
Normal,0.000490613851350678,0.0006079792667254984,0.0004530481685145481,0.0005792024326439425,0.0004195177521252113,0.0005687112828074508,0.0003852379385550131,0.00047971840285714344,0.0003671048633811032,0.0004580731742185675,0.0014098165268169713,9.190706319996965,96.94187814054553,8.872755300433642e-05,0.00046840019413456097,3.6842556427907355e-05,0.00021365434290886138,0.000176811786480954,0.3513174064068611,25.0,50.0,40
Normal,0.0005214210586165177,0.000647896194448013,0.000477444246838398,0.0006055808408343945,0.00044515715634947255,0.0005801587334204161,0.00041103118513487424,0.0005144222811310429,0.00039375489767678226,0.00046229632999709617,0.001438943573776691,7.248973410167786,57.27827926625393,0.00010944534291695424,0.0005267078890965109,4.434598171397139e-05,0.00026765128446470346,0.00022330530275073207,0.4868847780643151,25.0,50.0,40
Normal,0.0003380422275470035,0.00042553406220162507,0.0003079594118642875,0.00038655737832916107,0.00028346886465855574,0.0003684636708519745,0.00025982495204355995,0.0003278935506314747,0.00024399975599630566,0.00029968209824284713,0.001144969124377825,7.476900324508701,62.72990295805781,7.621354099527117e-05,0.00042806056472158646,2.6367592782876696e-05,0.00022541911010081432,0.00019905151731793762,0.6524981598026421,25.0,50.0,40
Normal,0.0003553476739491606,0.0004718632523487611,0.0003328381340303499,0.00042824071193944564,0.000298428744071055,0.0003943110787595273,0.0002757698950250352,0.0003581403032733298,0.0002586775202559797,0.0003051305570835187,0.0011814375901022043,7.799935360189134,67.45575499288921,8.042905532704736e-05,0.00043626734313632535,3.461493020629547e-05,0.00021916246916848755,0.00018454753896219206,0.6679081803962942,25.0,50.0,40
Normal,0.0005943517565764472,0.000730863967388482,0.0005534309580662096,0.0006956196665461775,0.000514170117082341,0.0006905887932919245,0.00046306778831494853,0.0005706241132252855,0.00044317176965069486,0.000529977545835643,0.0015761416870684198,12.312119338713565,161.20759837456552,7.775224207885048e-05,0.0004128718987500851,3.1772177819913884e-05,0.0001684145213562935,0.00013664234353637962,0.1394811496869917,25.0,50.0,40
Normal,0.0007123776217946706,0.0009372877957837077,0.0006602538448623947,0.0008389436883257925,0.0005859217304461282,0.0007371494553169282,0.0005237322469661328,0.0006692957166400024,0.00048188597799076187,0.0006338189430621751,0.001664967847343816,7.888692443679531,67.11629172602882,9.451929433166995e-05,0.0005696121357245782,5.243232767345092e-05,0.0002562940459191523,0.00020386171824570136,0.5440559214461739,25.0,50.0,40
Normal,0.0006266389707443143,0.0008235111628115979,0.000581600521398053,0.0007553778757995056,0.0005254679206345527,0.000667113610271045,0.0004866366589779779,0.0005987307608355312,0.0004648501837581587,0.0005881306603928864,0.001606410770947818,11.597372738932334,145.62933411981737,8.557375782515281e-05,0.00043664383267919785,3.8738778865297264e-05,0.0001951795373524986,0.00015644075848720134,0.20548480041334813,25.0,50.0,40
Normal,0.00044074522912951564,0.0005394150999849008,0.0004023649959812925,0.0005220244262538049,0.00036694745377170235,0.0004688471633877569,0.00034009362750627375,0.0004248793695280393,0.0003234564378015311,0.0004284629855125033,0.0013090865610757047,6.665945816587798,47.4272185917718,9.343406568277896e-05,0.0005023816760194301,3.832189665018382e-05,0.0002482983453311703,0.00020997644868098647,0.5681768276362327,25.0,50.0,40
Normal,0.0004064392257828499,0.0005113131025744845,0.00038392675092589843,0.00048077781267352276,0.0003557269510501987,0.00047180701254449195,0.0003202964668039561,0.00039456111397980057,0.00030831812718788937,0.0003804059026138933,0.0012724205547069017,6.852272840947096,51.92590807215173,9.513938788543492e-05,0.000492197191254279,4.0388654767468414e-05,0.00023296568421011485,0.00019257702944264644,0.6126968889319688,25.0,50.0,40
Normal,0.0003167121039588269,0.00039913336213976054,0.00028715376923502735,0.00036404040901458386,0.0002577675359784995,0.00033399167021625175,0.00022689843104233123,0.00027777741529970586,0.00021054352627427448,0.0002608108219379891,0.0010910271678504588,7.28282883309504,59.53354617321498,6.91485378301897e-05,0.0004131354478180019,2.3576226950602557e-05,0.00020831542549905896,0.0001847391985484564,0.6447709767487301,25.0,50.0,40
Normal,0.0003214594689817683,0.0004042679478275622,0.00028867345168588924,0.00037550967423975864,0.00025838157810948836,0.00033661931954647524,0.0002334025636073812,0.00029409763709364677,0.0002100696616826555,0.0002625378672331732,0.0010927712085779826,7.782754826726753,67.68341896694332,8.446614383943014e-05,0.00040840659851450065,3.7337412943542925e-05,0.0002310968258746018,0.00019375941293105887,0.6650977106775064,25.0,50.0,40
Normal,0.0004464118183472929,0.0005776129071553874,0.0004082781926799197,0.0005413766507661922,0.00037634487645677925,0.0004781531902330742,0.0003423637142548012,0.0004231438364327041,0.00032711313246950094,0.00039312312787116336,0.0013238663425932623,7.442159451198895,61.25445741009274,9.86669904473234e-05,0.00047995966354490665,4.850946764725182e-05,0.00023811034937873957,0.00018960088173148774,0.4644022268524251,25.0,50.0,40
Normal,0.00037626805034089646,0.00047335006031652227,0.0003495473317611991,0.00044058396891477706,0.0003208546813698443,0.0004190874826294024,0.0002948128831745547,0.00039180150587844173,0.00027700087129797323,0.00034333829692132,0.0012184858662419298,7.750838147854013,66.91842075769281,8.671126253715927e-05,0.00044917641149120274,2.9942635846477737e-05,0.00022476425923068506,0.00019482162338420732,0.6638813706569213,25.0,50.0,40
Normal,0.00033598126687272466,0.0004126362623422548,0.00031129133132354146,0.00040103869371686346,0.0002898553969671918,0.0003726924700666916,0.0002651542704849893,0.0003229654096899391,0.0002480408650225226,0.00029625041232151245,0.0011533689645474821,7.457707365027088,62.330841785080025,7.974151558429033e-05,0.0004333859320227767,2.8817227339133496e-05,0.00021696194949736498,0.0001881447221582315,0.6474017755907813,25.0,50.0,40
Normal,0.0010131279944844184,0.0013141038076422366,0.0009335221843532568,0.0011881484018953841,0.0008620252020517689,0.001081233964137755,0.000809038672162994,0.0010488365890798284,0.0007750181625058353,0.0009321365485049547,0.002024966970092377,8.491355567360856,83.6572513091471,0.00010572624495401234,0.0007057226528748146,4.170334660684853e-05,0.000340556701919316,0.00029885335531246746,0.6271055791105996,25.0,50.0,40
Normal,0.00029689570790551295,0.00037554222089088493,0.0002707843733619758,0.0003405649357803423,0.0002510085082606481,0.0003309922386360815,0.000226814027476422,0.0002866760691190555,0.00021434475662175613,0.0002633874512513952,0.0010804714012875895,6.7809672116933175,48.472773913871364,5.591107131564625e-05,0.0004004572777213697,2.5183768291774397e-05,0.0001623535164524539,0.0001371697481606795,0.5672561103196717,25.0,50.0,40
Normal,0.0006535875474902527,0.0008050379933194063,0.0005999825588134982,0.0007747062150403402,0.0005333098274693188,0.0006536168643516537,0.00047385106285727647,0.0005907814743058221,0.00042736901220944925,0.0005317479986437087,0.0015881674520680327,8.015388913741488,68.35897656837976,0.00010038286503508061,0.0005342115518161805,4.9808878886133414e-05,0.00022449008502213803,0.0001746812061360046,0.5029660260690618,25.0,50.0,40
Normal,0.0003098261145361509,0.000402204259297426,0.00027778244187804725,0.00035532497940250264,0.0002504261672775797,0.00032879176754243563,0.00022467883004424343,0.00027468517333782477,0.0002083533092097437,0.000260333642838592,0.0010792787865458423,7.801929209735649,67.64574778072078,7.601858935955647e-05,0.00039867426654689855,2.9291158827380502e-05,0.00022322630405668316,0.00019393514522930266,0.6672794191647957,25.0,50.0,40
Normal,0.0004908547732703864,0.0006250203893511888,0.00045090231603525844,0.0005589000537775168,0.0004055766058611887,0.0005308486994151768,0.00036588817441937866,0.0004958500773317093,0.00033725280883367426,0.00041952104452169363,0.0013930779149114707,10.367612262174168,121.77953900984798,9.281918519474637e-05,0.000436008902496844,4.252358343533001e-05,0.00020340897902297887,0.00016088539558764886,0.280178698189724,25.0,50.0,40
Normal,0.00035057023308363597,0.0004399299794567948,0.00032225986396525457,0.00040906673118696566,0.00028905912853576475,0.0003477539824496635,0.0002583187687584773,0.0003243938418692402,0.00024090046330165312,0.00028827092867261,0.0011524407310417712,7.37890448927014,61.53817688421721,8.197163381873566e-05,0.0004429767610547421,4.357874470677734e-05,0.0002289125199768154,0.00018533377527003806,0.6509827014423046,25.0,50.0,40
Normal,0.0006538398180738471,0.0008003163104868463,0.0006124748228635692,0.0007758535347456415,0.0005768004331048444,0.000724170302548767,0.0005197222539469428,0.0006315105677970922,0.0004907209381250138,0.0006095564456151601,0.0016703553572230594,12.972722849067447,173.90783708665273,6.923025957699031e-05,0.0003792274511028647,3.0406574679941536e-05,0.00014863523232211122,0.00011822865764216968,0.04371467719959392,25.0,50.0,40
Normal,0.0004952534656130348,0.0006342160126666361,0.0004533781298777965,0.0005860805726158248,0.0004032360944615606,0.0005143811711275449,0.00036341385165108525,0.0004589727667263745,0.0003255629866920586,0.00039612760274079887,0.0014118228898722478,12.860469670339942,171.743936773324,5.013553539907229e-05,0.0003296727469879625,2.3539740036229097e-05,0.0001269865034092401,0.000103446763373011,0.03986438165343961,25.0,50.0,40
Normal,0.0004244908383358139,0.0005291572465509091,0.00038421741426058114,0.0004929302523697753,0.00035782165168018245,0.00044985196140519366,0.0003375522317054416,0.0004349049069371955,0.00031888327584537215,0.0004176460155956002,0.0012894517427256317,6.69871671358336,48.00784108606341,9.837975746347728e-05,0.0004945401770734746,4.2008187782312766e-05,0.00025653755086251065,0.00021452936308019788,0.5731739455929283,25.0,50.0,40
Normal,0.0007236471977327578,0.0009200608995910692,0.0006553170153097991,0.0008626341245855741,0.0006076858509460406,0.0007887324129704164,0.000563852954079279,0.0007282061109306457,0.0005285240307412952,0.0006729856829610768,0.001715786547558396,11.0460171138426,133.73042684439898,0.00010186852067274904,0.00048147572755414175,4.689677218150135e-05,0.00022131577523018807,0.00017441900304868672,0.25367187841473016,25.0,50.0,40
Normal,0.0004919160167211642,0.0006393007082976827,0.00044245187523605167,0.0005862573154951626,0.00038744071455969236,0.0004749962709956729,0.0003501431553893679,0.0004240685515241148,0.0003236659874879067,0.00041151742228562376,0.0013734523685732952,10.560039087791388,125.9101758877984,8.548177340985701e-05,0.00042590942731686134,4.374832362432468e-05,0.0001918124855267968,0.0001480641619024721,0.2624168282859904,25.0,50.0,40
Normal,0.0003306409359743941,0.00041914972399207664,0.00030168571392983045,0.00037024361573632334,0.00026889496008762755,0.00034183058925431917,0.0002530802369438781,0.00032069151799026685,0.00023207559234947553,0.00027747528172861186,0.001130746193471774,6.844847835318178,50.69170962381059,6.881564979845055e-05,0.00042383965980448803,2.2861961657670216e-05,0.0001818770689620139,0.0001590151073043437,0.6039623126817667,25.0,50.0,40
Normal,0.0005872194053270708,0.0007729050638561422,0.0005330799817439542,0.0006809638287285859,0.0004844903059918893,0.0006140357491019392,0.00044866475818850415,0.0005629408397000118,0.0004121486010509381,0.0004910433234454033,0.0015526668838513238,12.954442794356366,173.55937738460725,5.7216008910756494e-05,0.0003552786672391419,2.655670580321409e-05,0.00012773019333365437,0.00010117348753044028,0.0324253509558165,25.0,50.0,40
Normal,0.00040933484134401363,0.0005424377272482276,0.00038313323608659604,0.0004891350227840954,0.00033740094223672404,0.0004552635236532179,0.00030824582609613466,0.00038648072640944987,0.00028959403994672643,0.00034039674658860276,0.0012653331961581407,8.095647074768145,74.57229769727039,9.960140687175487e-05,0.000443057088634715,4.341406509737565e-05,0.00023444184521743917,0.00019102778012006352,0.42040998231973364,25.0,50.0,40
Normal,0.00041127395701030453,0.0005029712911851259,0.00037909320441337755,0.00047962412835804246,0.00034462420663921895,0.00044233740771002,0.00031745143982786153,0.0003907087850556204,0.0002998037525331775,0.0003818207347868366,0.0012641529192586,6.681601856284298,47.946864080944366,0.00010214885237419806,0.0004862250496037483,4.209093193372924e-05,0.00025347858354595154,0.0002113876516122223,0.5819757950518696,25.0,50.0,40
Normal,0.0005891178516025473,0.00076178868924284,0.000550385590253667,0.0007293497066372975,0.0004992048007940966,0.0006309719716052221,0.00046779531346443205,0.0005551571338768529,0.0004401079600785976,0.0005315807492300458,0.0015562203202692756,10.604717876976517,126.35161445922631,9.902333383721348e-05,0.000473042664495594,4.4707300335512195e-05,0.00021663709634240854,0.00017192979600689636,0.26750793411332824,25.0,50.0,40
Normal,0.0005405062969129807,0.000697708340441006,0.0004997237072403176,0.0006444632358595239,0.0004503663294083128,0.0005700868413871083,0.0004104707046592381,0.0005184532452006628,0.0003874878401013915,0.0004736175534607175,0.0014693011158978173,9.904802825761125,111.8733864003333,9.944970889365922e-05,0.00046520345603764436,4.9759791478367786e-05,0.0002113248804218792,0.00016156508894351143,0.3069977395639298,25.0,50.0,40
Normal,0.000421413515809502,0.0005319071836098086,0.0003892606291686739,0.0005133461118209387,0.000350117390661262,0.00045180002370123334,0.0003201842456204343,0.0004040304163140938,0.00030470101117028886,0.0003666202409150471,0.001273410466187449,6.749449688980529,49.84414352576425,0.00010604930829711628,0.0004929230949210845,4.310912625147032e-05,0.00025564837655522567,0.00021253925030375535,0.6049474740569779,25.0,50.0,40
Normal,0.0005944963393846872,0.0007514574463338825,0.0005499351222182259,0.0007072256150350948,0.0005046718911204025,0.0006460608721578448,0.00045316922622426795,0.0005586203789012214,0.00043720444346696753,0.000546039302699314,0.0015486363768153267,10.031964869462824,114.48920520257352,0.00010580086356387112,0.00048739824844047587,3.931482598652225e-05,0.00022972764870563358,0.00019041282271911134,0.30130664467563967,25.0,50.0,40
Normal,0.0004283612835599234,0.0005686805242577438,0.00039141159156286953,0.0005178919079616435,0.00035734038713207644,0.0004361038143894904,0.0003342799304713117,0.00042104187633550783,0.0003163672011669956,0.0003942049442704285,0.0012900714542027549,7.167176155057977,58.00237201938993,9.070396651190418e-05,0.0004993900351982814,3.758499740683014e-05,0.00024441957425706573,0.00020683457685023558,0.6416883304919175,25.0,50.0,40
Normal,0.0006031835993038603,0.0007371451290015432,0.0005693307693013527,0.0007203146371045904,0.000525087573624367,0.0006443630501594222,0.0004886628438097326,0.0005964176787021656,0.0004516863643776304,0.0005626263757850288,0.0015945272842653496,12.065518574111897,156.29724275888447,7.84728703863748e-05,0.00043089183499443447,3.6500460731505423e-05,0.00017135251343332992,0.0001348520527018245,0.1611724910603215,25.0,50.0,40
Normal,0.0005219459999600351,0.0006441825224123572,0.0004793252612550271,0.0006380727177076192,0.00044605768586687716,0.0005769641470966427,0.0004095561223907681,0.0005041551664281464,0.00038930062714928956,0.00046826597334318013,0.0014363970912427673,7.030798201733662,53.31276195557539,0.00011398338018309275,0.0005350318511289775,4.916877848914952e-05,0.000259206884728076,0.0002100381062389265,0.5081539505321044,25.0,50.0,40
Normal,0.0003382619422465963,0.0004329340886109904,0.00030880544970696285,0.00039414046170461965,0.00029064670625511774,0.0003662794526561649,0.0002628552901216389,0.00032689678020609577,0.00024918230085779595,0.0003012068802261992,0.0011539308408822354,7.320715598581422,60.07927238718755,6.632575099256296e-05,0.00043367462582627155,2.2944101491487607e-05,0.00021004883411392843,0.00018710473262244082,0.642473765605471,25.0,50.0,40
Normal,0.0004720964036459623,0.0006330817502864122,0.00043615124224746077,0.0005668227710437781,0.0003944337579102261,0.0004971765764353382,0.00037320809350160244,0.00044866352700396854,0.0003432437161151264,0.0004152894521926098,0.001356034940895179,7.130939845568394,57.214561029080215,0.00010241857864504066,0.0005231625494321831,3.884312073086856e-05,0.0002603132502478963,0.00022147012951702778,0.6404071386421747,25.0,50.0,40
Normal,0.0004389381700443006,0.0005347515417905935,0.0004111920212889521,0.0005248709869553709,0.00038776757114309366,0.0005031032643100841,0.00034853744615701715,0.0004517205809407199,0.00032750892518859084,0.0004184434840579702,0.0013265523735530146,6.8970613862917105,50.608891397515215,0.00010469087381840169,0.0004922297125567193,4.654409636824082e-05,0.0002358562792816645,0.00018931218291342369,0.5244988594573383,25.0,50.0,40
Normal,0.0005312191462991699,0.0006498929894946549,0.0004940308931729084,0.0006503259518745784,0.0004658575330517031,0.000610492126012601,0.00042588512398856635,0.0005162608822962878,0.0004021796446616313,0.0004800094632878256,0.0014905668778753944,11.568054675416741,146.3008069400153,8.981051313238955e-05,0.00042442703441549173,4.324752888217284e-05,0.00017429681453337822,0.00013104928565120538,0.20037272586417398,25.0,50.0,40
Normal,0.00026801593800964617,0.0003575045610336928,0.00024355099058212377,0.00030593430104577035,0.00021806317122091153,0.00028267362441333294,0.0001934020273940542,0.00023890202539128547,0.00017879789951103748,0.00022948909934631997,0.0010157502557673454,7.53585626347609,61.34966945382894,5.637504796937923e-05,0.000347249413231335,1.5165848654481267e-05,0.00015137576458271044,0.00013620991592822916,0.48078326665093957,25.0,50.0,40
Normal,0.0005661194391603197,0.0007083663907198508,0.0005332611924452228,0.000676253493432426,0.0004877246228784168,0.0006041270557398174,0.000449797991544908,0.0005595152779780914,0.00042213596167034733,0.0005255661342668073,0.0015491973964104875,12.837886512539212,171.32163673448505,6.684408090273662e-05,0.00036424264608514223,2.048131341539831e-05,0.0001489986363003,0.0001285173228849017,0.05184066284616565,25.0,50.0,40
Normal,0.0003984075345564082,0.0004872247117854839,0.0003645821446000719,0.00044567044577331746,0.00033211738334619067,0.0004136382132338315,0.0003016466824497943,0.00038157253614479897,0.0002840575875574991,0.00034956436860289264,0.0012383003166609805,6.663592628328703,47.603595662911914,9.298325377130615e-05,0.00047671459444213,4.042350247027748e-05,0.0002379757282372399,0.00019755222576696243,0.576232127903148,25.0,50.0,40
